Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
536504,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-02-01 10:17:00.000000,3.48,12607,United Kingdom,13.92,2010,2,2010-02,0,10
536504,22197,POPCORN HOLDER,3,2010-02-01 10:17:00.000000,0.85,12607,United Kingdom,2.55,2010,2,2010-02,0,10
536504,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-02-01 10:17:00.000000,1.69,12607,United Kingdom,1.69,2010,2,2010-02,0,10
536504,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-01 10:17:00.000000,4.0,12607,United Kingdom,8.0,2010,2,2010-02,0,10
536504,M,MANUAL,1,2010-02-01 10:17:00.000000,0.0,12607,United Kingdom,0.0,2010,2,2010-02,0,10
536504,22728,ALARM CLOCK BAKELIKE PINK,1,2010-02-01 10:17:00.000000,3.57,12607,United Kingdom,3.57,2010,2,2010-02,0,10
536504,22632,HAND WARMER RED POLKA DOT,2,2010-02-01 10:17:00.000000,2.02,12607,United Kingdom,4.04,2010,2,2010-02,0,10
536854,22632,HAND WARMER RED POLKA DOT,5,2010-02-02 11:26:00.000000,1.8,12480,United Kingdom,9.0,2010,2,2010-02,1,11
536854,22197,POPCORN HOLDER,1,2010-02-02 11:26:00.000000,0.85,12480,United Kingdom,0.85,2010,2,2010-02,1,11
536854,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,13,2010-02-02 11:26:00.000000,4.29,12480,United Kingdom,55.77,2010,2,2010-02,1,11
537145,22748,POPPY'S PLAYHOUSE KITCHEN,19,2010-02-02 11:52:00.000000,1.91,12712,France,36.29,2010,2,2010-02,1,11
537145,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-02 11:52:00.000000,2.84,12712,France,2.84,2010,2,2010-02,1,11
537145,21755,LOVE BUILDING BLOCK WORD,2,2010-02-02 11:52:00.000000,5.66,12712,France,11.32,2010,2,2010-02,1,11
537145,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-02-02 11:52:00.000000,4.72,12712,France,9.44,2010,2,2010-02,1,11
537145,DOT,DOTCOM POSTAGE,4,2010-02-02 11:52:00.000000,14.82,12712,France,59.28,2010,2,2010-02,1,11
536595,47566,PARTY BUNTING,1,2010-02-02 13:47:00.000000,4.49,12546,United Kingdom,4.49,2010,2,2010-02,1,13
537683,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2010-02-02 17:24:00.000000,1.9,12787,Germany,1.9,2010,2,2010-02,1,17
537683,84406B,CREAM CUPID HEARTS COAT HANGER,23,2010-02-02 17:24:00.000000,2.85,12787,Germany,65.55,2010,2,2010-02,1,17
537683,23167,SMALL CERAMIC TOP STORAGE JAR,22,2010-02-02 17:24:00.000000,0.81,12787,Germany,17.82,2010,2,2010-02,1,17
537683,22383,LUNCH BAG SUKI DESIGN,11,2010-02-02 17:24:00.000000,1.51,12787,Germany,16.61,2010,2,2010-02,1,17
537683,22748,POPPY'S PLAYHOUSE KITCHEN,13,2010-02-02 17:24:00.000000,1.96,12787,Germany,25.48,2010,2,2010-02,1,17
537683,85099B,JUMBO BAG RED RETROSPOT,7,2010-02-02 17:24:00.000000,1.77,12787,Germany,12.39,2010,2,2010-02,1,17
537683,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-02-02 17:24:00.000000,5.29,12787,Germany,15.870000000000001,2010,2,2010-02,1,17
537298,21212,PACK OF 72 RETROSPOT CAKE CASES,42,2010-02-03 08:35:00.000000,0.59,12352,United Kingdom,24.779999999999998,2010,2,2010-02,2,8
537298,20725,LUNCH BAG RED RETROSPOT,22,2010-02-03 08:35:00.000000,1.58,12352,United Kingdom,34.760000000000005,2010,2,2010-02,2,8
537298,21755,LOVE BUILDING BLOCK WORD,7,2010-02-03 08:35:00.000000,6.52,12352,United Kingdom,45.64,2010,2,2010-02,2,8
537298,22728,ALARM CLOCK BAKELIKE PINK,12,2010-02-03 08:35:00.000000,3.61,12352,United Kingdom,43.32,2010,2,2010-02,2,8
537298,85099C,JUMBO BAG STRAWBERRY,1,2010-02-03 08:35:00.000000,2.11,12352,United Kingdom,2.11,2010,2,2010-02,2,8
537298,85099B,JUMBO BAG RED RETROSPOT,10,2010-02-03 08:35:00.000000,1.97,12352,United Kingdom,19.7,2010,2,2010-02,2,8
537298,21754,HOME BUILDING BLOCK WORD,1,2010-02-03 08:35:00.000000,5.99,12352,United Kingdom,5.99,2010,2,2010-02,2,8
537999,22835,HOT WATER BOTTLE I AM SO POORLY,5,2010-02-03 12:50:00.000000,5.44,12539,United Kingdom,27.200000000000003,2010,2,2010-02,2,12
537999,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2010-02-03 12:50:00.000000,1.8,12539,United Kingdom,5.4,2010,2,2010-02,2,12
538013,23300,GARDENERS KNEELING PAD CUP OF TEA,22,2010-02-06 07:07:00.000000,2.16,12610,Netherlands,47.52,2010,2,2010-02,5,7
538013,22835,HOT WATER BOTTLE I AM SO POORLY,7,2010-02-06 07:07:00.000000,5.07,12610,Netherlands,35.49,2010,2,2010-02,5,7
538013,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2010-02-06 07:07:00.000000,3.49,12610,Netherlands,20.94,2010,2,2010-02,5,7
538013,23298,SPOTTY BUNTING,4,2010-02-06 07:07:00.000000,4.84,12610,Netherlands,19.36,2010,2,2010-02,5,7
538013,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2010-02-06 07:07:00.000000,4.03,12610,Netherlands,4.03,2010,2,2010-02,5,7
538013,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-02-06 07:07:00.000000,2.56,12610,Netherlands,7.68,2010,2,2010-02,5,7
537625,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-02-06 07:24:00.000000,3.45,12444,United Kingdom,6.9,2010,2,2010-02,5,7
537625,21777,RECIPE BOX WITH METAL HEART,1,2010-02-06 07:24:00.000000,8.58,12444,United Kingdom,8.58,2010,2,2010-02,5,7
537625,POST,POSTAGE,4,2010-02-06 07:24:00.000000,17.1,12444,United Kingdom,68.4,2010,2,2010-02,5,7
537625,M,MANUAL,66,2010-02-06 07:24:00.000000,0.0,12444,United Kingdom,0.0,2010,2,2010-02,5,7
537201,22384,LUNCH BAG PINK POLKADOT,1,2010-02-06 16:50:00.000000,1.74,12464,United Kingdom,1.74,2010,2,2010-02,5,16
537125,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-02-07 11:43:00.000000,2.71,12527,United Kingdom,5.42,2010,2,2010-02,6,11
536840,21777,RECIPE BOX WITH METAL HEART,3,2010-02-07 13:30:00.000000,7.24,12572,Netherlands,21.72,2010,2,2010-02,6,13
536840,22310,PANTRY MAGNETIC SHOPPING LIST,1,2010-02-07 13:30:00.000000,2.12,12572,Netherlands,2.12,2010,2,2010-02,6,13
536840,22469,HEART OF WICKER SMALL,1,2010-02-07 13:30:00.000000,1.6,12572,Netherlands,1.6,2010,2,2010-02,6,13
536840,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-02-07 13:30:00.000000,2.36,12572,Netherlands,9.44,2010,2,2010-02,6,13
538198,22752,SET 7 BABUSHKA NESTING BOXES,12,2010-02-07 13:48:00.000000,8.24,12371,United Kingdom,98.88,2010,2,2010-02,6,13
538198,M,MANUAL,38,2010-02-07 13:48:00.000000,0.0,12371,United Kingdom,0.0,2010,2,2010-02,6,13
538198,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-02-07 13:48:00.000000,4.55,12371,United Kingdom,4.55,2010,2,2010-02,6,13
538198,POST,POSTAGE,1,2010-02-07 13:48:00.000000,19.7,12371,United Kingdom,19.7,2010,2,2010-02,6,13
536765,M,MANUAL,2,2010-02-08 08:36:00.000000,0.0,12834,United Kingdom,0.0,2010,2,2010-02,0,8
537822,48187,DOORMAT NEW ENGLAND,1,2010-02-08 09:49:00.000000,7.23,12576,United Kingdom,7.23,2010,2,2010-02,0,9
537822,22469,HEART OF WICKER SMALL,4,2010-02-08 09:49:00.000000,1.57,12576,United Kingdom,6.28,2010,2,2010-02,0,9
537822,20725,LUNCH BAG RED RETROSPOT,1,2010-02-08 09:49:00.000000,1.62,12576,United Kingdom,1.62,2010,2,2010-02,0,9
536568,DOT,DOTCOM POSTAGE,1,2010-02-08 12:39:00.000000,15.53,12677,United Kingdom,15.53,2010,2,2010-02,0,12
536568,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-02-08 12:39:00.000000,5.41,12677,United Kingdom,5.41,2010,2,2010-02,0,12
537996,22728,ALARM CLOCK BAKELIKE PINK,11,2010-02-08 16:17:00.000000,4.08,12789,United Kingdom,44.88,2010,2,2010-02,0,16
537996,20725,LUNCH BAG RED RETROSPOT,11,2010-02-08 16:17:00.000000,1.68,12789,United Kingdom,18.48,2010,2,2010-02,0,16
537307,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-02-09 08:24:00.000000,3.81,12561,United Kingdom,11.43,2010,2,2010-02,1,8
537307,DOT,DOTCOM POSTAGE,1,2010-02-09 08:24:00.000000,14.22,12561,United Kingdom,14.22,2010,2,2010-02,1,8
537307,M,MANUAL,37,2010-02-09 08:24:00.000000,0.0,12561,United Kingdom,0.0,2010,2,2010-02,1,8
537307,48187,DOORMAT NEW ENGLAND,13,2010-02-09 08:24:00.000000,7.69,12561,United Kingdom,99.97,2010,2,2010-02,1,8
537307,22197,POPCORN HOLDER,4,2010-02-09 08:24:00.000000,0.78,12561,United Kingdom,3.12,2010,2,2010-02,1,8
537713,23298,SPOTTY BUNTING,9,2010-02-09 12:01:00.000000,4.58,12360,United Kingdom,41.22,2010,2,2010-02,1,12
537713,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-02-09 12:01:00.000000,6.93,12360,United Kingdom,34.65,2010,2,2010-02,1,12
537713,22727,ALARM CLOCK BAKELIKE RED,5,2010-02-09 12:01:00.000000,4.0,12360,United Kingdom,20.0,2010,2,2010-02,1,12
536663,23084,RABBIT NIGHT LIGHT,2,2010-02-10 08:32:00.000000,1.78,12845,United Kingdom,3.56,2010,2,2010-02,2,8
536663,22727,ALARM CLOCK BAKELIKE RED,5,2010-02-10 08:32:00.000000,3.98,12845,United Kingdom,19.9,2010,2,2010-02,2,8
536663,23167,SMALL CERAMIC TOP STORAGE JAR,39,2010-02-10 08:32:00.000000,0.93,12845,United Kingdom,36.27,2010,2,2010-02,2,8
536889,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-02-11 08:30:00.000000,4.51,12594,United Kingdom,45.099999999999994,2010,2,2010-02,3,8
536889,48187,DOORMAT NEW ENGLAND,9,2010-02-11 08:30:00.000000,7.83,12594,United Kingdom,70.47,2010,2,2010-02,3,8
536889,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-02-11 08:30:00.000000,2.02,12594,United Kingdom,4.04,2010,2,2010-02,3,8
536889,23084,RABBIT NIGHT LIGHT,3,2010-02-11 08:30:00.000000,1.71,12594,United Kingdom,5.13,2010,2,2010-02,3,8
536889,21755,LOVE BUILDING BLOCK WORD,1,2010-02-11 08:30:00.000000,6.3,12594,United Kingdom,6.3,2010,2,2010-02,3,8
537203,22310,PANTRY MAGNETIC SHOPPING LIST,21,2010-02-12 14:56:00.000000,1.83,12481,United Kingdom,38.43,2010,2,2010-02,4,14
538054,71053,WHITE METAL LANTERN,1,2010-02-13 16:25:00.000000,3.36,12500,United Kingdom,3.36,2010,2,2010-02,5,16
538054,22728,ALARM CLOCK BAKELIKE PINK,1,2010-02-13 16:25:00.000000,3.99,12500,United Kingdom,3.99,2010,2,2010-02,5,16
538054,22748,POPPY'S PLAYHOUSE KITCHEN,12,2010-02-13 16:25:00.000000,1.95,12500,United Kingdom,23.4,2010,2,2010-02,5,16
538054,23166,MEDIUM CERAMIC TOP STORAGE JAR,4,2010-02-13 16:25:00.000000,1.29,12500,United Kingdom,5.16,2010,2,2010-02,5,16
538054,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-02-13 16:25:00.000000,0.58,12500,United Kingdom,0.58,2010,2,2010-02,5,16
538054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-02-13 16:25:00.000000,2.76,12500,United Kingdom,27.599999999999998,2010,2,2010-02,5,16
538054,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-02-13 16:25:00.000000,5.27,12500,United Kingdom,5.27,2010,2,2010-02,5,16
538054,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-02-13 16:25:00.000000,3.52,12500,United Kingdom,14.08,2010,2,2010-02,5,16
537408,22384,LUNCH BAG PINK POLKADOT,24,2010-02-14 02:10:00.000000,1.79,12438,United Kingdom,42.96,2010,2,2010-02,6,2
537408,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-02-14 02:10:00.000000,5.1,12438,United Kingdom,15.299999999999999,2010,2,2010-02,6,2
537408,22728,ALARM CLOCK BAKELIKE PINK,1,2010-02-14 02:10:00.000000,3.84,12438,United Kingdom,3.84,2010,2,2010-02,6,2
537408,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-02-14 02:10:00.000000,2.17,12438,United Kingdom,2.17,2010,2,2010-02,6,2
537503,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-02-14 10:44:00.000000,4.18,12787,United Kingdom,16.72,2010,2,2010-02,6,10
537503,22310,PANTRY MAGNETIC SHOPPING LIST,9,2010-02-14 10:44:00.000000,1.84,12787,United Kingdom,16.560000000000002,2010,2,2010-02,6,10
537503,22383,LUNCH BAG SUKI DESIGN,20,2010-02-14 10:44:00.000000,1.51,12787,United Kingdom,30.2,2010,2,2010-02,6,10
537503,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-02-14 10:44:00.000000,3.64,12787,United Kingdom,3.64,2010,2,2010-02,6,10
537503,22197,POPCORN HOLDER,1,2010-02-14 10:44:00.000000,0.8,12787,United Kingdom,0.8,2010,2,2010-02,6,10
537503,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2010-02-14 10:44:00.000000,3.26,12787,United Kingdom,55.419999999999995,2010,2,2010-02,6,10
537472,POST,POSTAGE,4,2010-02-14 11:47:00.000000,17.88,12536,United Kingdom,71.52,2010,2,2010-02,6,11
537472,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2010-02-14 11:47:00.000000,3.45,12536,United Kingdom,24.150000000000002,2010,2,2010-02,6,11
537472,22383,LUNCH BAG SUKI DESIGN,2,2010-02-14 11:47:00.000000,1.79,12536,United Kingdom,3.58,2010,2,2010-02,6,11
537472,22382,LUNCH BAG SPACEBOY DESIGN,5,2010-02-14 11:47:00.000000,1.71,12536,United Kingdom,8.55,2010,2,2010-02,6,11
537472,22310,PANTRY MAGNETIC SHOPPING LIST,1,2010-02-14 11:47:00.000000,2.11,12536,United Kingdom,2.11,2010,2,2010-02,6,11
537472,48187,DOORMAT NEW ENGLAND,5,2010-02-14 11:47:00.000000,7.35,12536,United Kingdom,36.75,2010,2,2010-02,6,11
537472,23298,SPOTTY BUNTING,10,2010-02-14 11:47:00.000000,5.29,12536,United Kingdom,52.9,2010,2,2010-02,6,11
537472,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-02-14 11:47:00.000000,3.06,12536,United Kingdom,21.42,2010,2,2010-02,6,11
537472,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-02-14 11:47:00.000000,2.18,12536,United Kingdom,2.18,2010,2,2010-02,6,11
538244,22632,HAND WARMER RED POLKA DOT,4,2010-02-14 15:15:00.000000,1.73,12632,Netherlands,6.92,2010,2,2010-02,6,15
538244,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-14 15:15:00.000000,3.02,12632,Netherlands,3.02,2010,2,2010-02,6,15
538244,23298,SPOTTY BUNTING,3,2010-02-14 15:15:00.000000,4.86,12632,Netherlands,14.580000000000002,2010,2,2010-02,6,15
538244,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-02-14 15:15:00.000000,3.55,12632,Netherlands,14.2,2010,2,2010-02,6,15
538244,POST,POSTAGE,9,2010-02-14 15:15:00.000000,19.21,12632,Netherlands,172.89000000000001,2010,2,2010-02,6,15
538244,22727,ALARM CLOCK BAKELIKE RED,11,2010-02-14 15:15:00.000000,3.58,12632,Netherlands,39.38,2010,2,2010-02,6,15
538244,21777,RECIPE BOX WITH METAL HEART,18,2010-02-14 15:15:00.000000,7.28,12632,Netherlands,131.04,2010,2,2010-02,6,15
538244,21755,LOVE BUILDING BLOCK WORD,10,2010-02-14 15:15:00.000000,5.67,12632,Netherlands,56.7,2010,2,2010-02,6,15
536529,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2010-02-15 13:20:00.000000,5.0,12480,United Kingdom,60.0,2010,2,2010-02,0,13
536529,48187,DOORMAT NEW ENGLAND,4,2010-02-15 13:20:00.000000,7.38,12480,United Kingdom,29.52,2010,2,2010-02,0,13
536529,22633,HAND WARMER UNION JACK,10,2010-02-15 13:20:00.000000,1.77,12480,United Kingdom,17.7,2010,2,2010-02,0,13
536529,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-02-15 13:20:00.000000,4.74,12480,United Kingdom,18.96,2010,2,2010-02,0,13
536529,22384,LUNCH BAG PINK POLKADOT,1,2010-02-15 13:20:00.000000,1.69,12480,United Kingdom,1.69,2010,2,2010-02,0,13
536529,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-02-15 13:20:00.000000,2.68,12480,United Kingdom,2.68,2010,2,2010-02,0,13
537637,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-02-16 09:04:00.000000,3.47,12475,United Kingdom,3.47,2010,2,2010-02,1,9
537964,22745,POPPY'S PLAYHOUSE BEDROOM,5,2010-02-16 17:47:00.000000,2.11,12753,United Kingdom,10.549999999999999,2010,2,2010-02,1,17
537634,22383,LUNCH BAG SUKI DESIGN,1,2010-02-16 21:30:00.000000,1.75,12659,United Kingdom,1.75,2010,2,2010-02,1,21
537634,84406B,CREAM CUPID HEARTS COAT HANGER,18,2010-02-16 21:30:00.000000,2.96,12659,United Kingdom,53.28,2010,2,2010-02,1,21
537634,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2010-02-16 21:30:00.000000,4.78,12659,United Kingdom,9.56,2010,2,2010-02,1,21
538304,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,2010-02-17 07:12:00.000000,4.51,12745,United Kingdom,18.04,2010,2,2010-02,2,7
538304,20725,LUNCH BAG RED RETROSPOT,1,2010-02-17 07:12:00.000000,1.64,12745,United Kingdom,1.64,2010,2,2010-02,2,7
538304,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-02-17 07:12:00.000000,1.78,12745,United Kingdom,17.8,2010,2,2010-02,2,7
538304,22197,POPCORN HOLDER,2,2010-02-17 07:12:00.000000,0.84,12745,United Kingdom,1.68,2010,2,2010-02,2,7
536415,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-02-17 08:03:00.000000,8.15,12713,United Kingdom,40.75,2010,2,2010-02,2,8
536415,22384,LUNCH BAG PINK POLKADOT,4,2010-02-17 08:03:00.000000,1.64,12713,United Kingdom,6.56,2010,2,2010-02,2,8
536415,20727,LUNCH BAG BLACK SKULL,15,2010-02-17 08:03:00.000000,1.75,12713,United Kingdom,26.25,2010,2,2010-02,2,8
536415,85099C,JUMBO BAG STRAWBERRY,7,2010-02-17 08:03:00.000000,2.09,12713,United Kingdom,14.629999999999999,2010,2,2010-02,2,8
536415,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-02-17 08:03:00.000000,2.17,12713,United Kingdom,4.34,2010,2,2010-02,2,8
536415,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2010-02-17 08:03:00.000000,3.23,12713,United Kingdom,16.15,2010,2,2010-02,2,8
537899,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-02-17 14:32:00.000000,3.85,12589,United Kingdom,3.85,2010,2,2010-02,2,14
537899,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2010-02-17 14:32:00.000000,2.01,12589,United Kingdom,2.01,2010,2,2010-02,2,14
537899,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-17 14:32:00.000000,3.89,12589,United Kingdom,7.78,2010,2,2010-02,2,14
537899,47566,PARTY BUNTING,10,2010-02-17 14:32:00.000000,5.17,12589,United Kingdom,51.7,2010,2,2010-02,2,14
536395,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,17,2010-02-18 09:16:00.000000,3.75,12736,Germany,63.75,2010,2,2010-02,3,9
536395,20727,LUNCH BAG BLACK SKULL,1,2010-02-18 09:16:00.000000,1.58,12736,Germany,1.58,2010,2,2010-02,3,9
536395,22727,ALARM CLOCK BAKELIKE RED,1,2010-02-18 09:16:00.000000,3.51,12736,Germany,3.51,2010,2,2010-02,3,9
536395,22310,PANTRY MAGNETIC SHOPPING LIST,1,2010-02-18 09:16:00.000000,1.84,12736,Germany,1.84,2010,2,2010-02,3,9
536395,22726,ALARM CLOCK BAKELIKE GREEN,2,2010-02-18 09:16:00.000000,3.88,12736,Germany,7.76,2010,2,2010-02,3,9
536395,M,MANUAL,10,2010-02-18 09:16:00.000000,0.0,12736,Germany,0.0,2010,2,2010-02,3,9
537831,23298,SPOTTY BUNTING,14,2010-02-18 13:54:00.000000,4.63,12546,United Kingdom,64.82,2010,2,2010-02,3,13
537831,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-02-18 13:54:00.000000,2.7,12546,United Kingdom,27.0,2010,2,2010-02,3,13
537831,21777,RECIPE BOX WITH METAL HEART,2,2010-02-18 13:54:00.000000,7.32,12546,United Kingdom,14.64,2010,2,2010-02,3,13
537831,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2010-02-18 13:54:00.000000,5.19,12546,United Kingdom,25.950000000000003,2010,2,2010-02,3,13
537831,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-02-18 13:54:00.000000,4.65,12546,United Kingdom,4.65,2010,2,2010-02,3,13
537831,22423,REGENCY CAKESTAND 3 TIER,4,2010-02-18 13:54:00.000000,13.35,12546,United Kingdom,53.4,2010,2,2010-02,3,13
536868,71053,WHITE METAL LANTERN,17,2010-02-18 23:11:00.000000,3.68,12357,Germany,62.56,2010,2,2010-02,3,23
536868,48187,DOORMAT NEW ENGLAND,13,2010-02-18 23:11:00.000000,8.04,12357,Germany,104.51999999999998,2010,2,2010-02,3,23
536565,20727,LUNCH BAG BLACK SKULL,3,2010-02-19 11:58:00.000000,1.73,12443,Australia,5.1899999999999995,2010,2,2010-02,4,11
536919,48187,DOORMAT NEW ENGLAND,2,2010-02-19 18:43:00.000000,8.08,12813,United Kingdom,16.16,2010,2,2010-02,4,18
536919,23084,RABBIT NIGHT LIGHT,14,2010-02-19 18:43:00.000000,1.83,12813,United Kingdom,25.62,2010,2,2010-02,4,18
536919,21777,RECIPE BOX WITH METAL HEART,8,2010-02-19 18:43:00.000000,7.24,12813,United Kingdom,57.92,2010,2,2010-02,4,18
536919,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2010-02-19 18:43:00.000000,5.15,12813,United Kingdom,30.900000000000002,2010,2,2010-02,4,18
536919,22632,HAND WARMER RED POLKA DOT,4,2010-02-19 18:43:00.000000,1.84,12813,United Kingdom,7.36,2010,2,2010-02,4,18
536919,22633,HAND WARMER UNION JACK,9,2010-02-19 18:43:00.000000,1.82,12813,United Kingdom,16.38,2010,2,2010-02,4,18
537347,22198,SMALL HEART FLOWERS HOOK,65,2010-02-20 07:05:00.000000,0.84,12651,United Kingdom,54.6,2010,2,2010-02,5,7
537347,22423,REGENCY CAKESTAND 3 TIER,1,2010-02-20 07:05:00.000000,12.66,12651,United Kingdom,12.66,2010,2,2010-02,5,7
537652,22382,LUNCH BAG SPACEBOY DESIGN,5,2010-02-21 09:17:00.000000,1.77,12651,Italy,8.85,2010,2,2010-02,6,9
537652,22386,JUMBO BAG PINK POLKADOT,10,2010-02-21 09:17:00.000000,2.08,12651,Italy,20.8,2010,2,2010-02,6,9
537652,DOT,DOTCOM POSTAGE,1,2010-02-21 09:17:00.000000,16.47,12651,Italy,16.47,2010,2,2010-02,6,9
537652,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-02-21 09:17:00.000000,1.6,12651,Italy,8.0,2010,2,2010-02,6,9
537652,22633,HAND WARMER UNION JACK,11,2010-02-21 09:17:00.000000,1.69,12651,Italy,18.59,2010,2,2010-02,6,9
537652,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-02-21 09:17:00.000000,3.43,12651,Italy,6.86,2010,2,2010-02,6,9
537652,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2010-02-21 09:17:00.000000,3.17,12651,Italy,47.55,2010,2,2010-02,6,9
537978,85099B,JUMBO BAG RED RETROSPOT,10,2010-02-21 15:55:00.000000,2.03,12651,United Kingdom,20.299999999999997,2010,2,2010-02,6,15
537978,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-02-21 15:55:00.000000,1.97,12651,United Kingdom,1.97,2010,2,2010-02,6,15
537978,22730,ALARM CLOCK BAKELIKE IVORY,14,2010-02-21 15:55:00.000000,3.61,12651,United Kingdom,50.54,2010,2,2010-02,6,15
537978,71053,WHITE METAL LANTERN,2,2010-02-21 15:55:00.000000,3.09,12651,United Kingdom,6.18,2010,2,2010-02,6,15
537978,22197,POPCORN HOLDER,1,2010-02-21 15:55:00.000000,0.85,12651,United Kingdom,0.85,2010,2,2010-02,6,15
537978,22728,ALARM CLOCK BAKELIKE PINK,10,2010-02-21 15:55:00.000000,3.8,12651,United Kingdom,38.0,2010,2,2010-02,6,15
537978,21777,RECIPE BOX WITH METAL HEART,17,2010-02-21 15:55:00.000000,7.22,12651,United Kingdom,122.74,2010,2,2010-02,6,15
538232,20725,LUNCH BAG RED RETROSPOT,7,2010-02-21 16:01:00.000000,1.81,12485,United Kingdom,12.67,2010,2,2010-02,6,16
537335,DOT,DOTCOM POSTAGE,4,2010-02-21 17:49:00.000000,16.47,12389,Belgium,65.88,2010,2,2010-02,6,17
537335,21755,LOVE BUILDING BLOCK WORD,2,2010-02-21 17:49:00.000000,5.82,12389,Belgium,11.64,2010,2,2010-02,6,17
537335,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2010-02-21 17:49:00.000000,0.56,12389,Belgium,11.760000000000002,2010,2,2010-02,6,17
537335,48187,DOORMAT NEW ENGLAND,7,2010-02-21 17:49:00.000000,7.77,12389,Belgium,54.39,2010,2,2010-02,6,17
537113,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-02-21 21:14:00.000000,0.59,12827,United Kingdom,1.77,2010,2,2010-02,6,21
537113,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-02-21 21:14:00.000000,4.49,12827,United Kingdom,4.49,2010,2,2010-02,6,21
537113,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-02-21 21:14:00.000000,4.56,12827,United Kingdom,9.12,2010,2,2010-02,6,21
537113,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-02-21 21:14:00.000000,4.1,12827,United Kingdom,12.299999999999999,2010,2,2010-02,6,21
537113,22469,HEART OF WICKER SMALL,2,2010-02-21 21:14:00.000000,1.64,12827,United Kingdom,3.28,2010,2,2010-02,6,21
537113,47566,PARTY BUNTING,1,2010-02-21 21:14:00.000000,4.8,12827,United Kingdom,4.8,2010,2,2010-02,6,21
537113,21777,RECIPE BOX WITH METAL HEART,1,2010-02-21 21:14:00.000000,8.1,12827,United Kingdom,8.1,2010,2,2010-02,6,21
